experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,3,520,480.0,0.9230769230769231,0.4346153846153846,1.0251177394034536,-3395.0,0.34104236884806
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,1,520,-2645.0,-5.086538461538462,0.40384615384615385,0.8764595983185427,-4025.0,-2.242049152889905
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,2,520,-2875.0,-5.528846153846154,0.40192307692307694,0.8669289516315668,-4025.0,-2.498870713424096
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,3,520,-2365.0,-4.548076923076923,0.40384615384615385,0.888914983560357,-4025.0,-1.8969409721291917
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,1,520,-2440.0,-4.6923076923076925,0.39807692307692305,0.8857410442519317,-4115.0,-1.939112202071237
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,2,520,-2640.0,-5.076923076923077,0.39807692307692305,0.8753541076487252,-3815.0,-2.1725655179519006
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,3,520,-1570.0,-3.019230769230769,0.4115384615384615,0.9238418627213194,-3475.0,-1.2650792444552352
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,1,520,-2660.0,-5.115384615384615,0.39807692307692305,0.8750880488377554,-3955.0,-2.1529196756439135
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,2,520,-2655.0,-5.105769230769231,0.39807692307692305,0.8753521126760564,-3955.0,-2.1535708399923283
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,3,520,-2780.0,-5.346153846153846,0.4,0.8706074005119852,-4025.0,-2.3534900275067825
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,1,520,-2460.0,-4.730769230769231,0.40192307692307694,0.8847775175644028,-4025.0,-1.9710760273234311
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,2,520,-2665.0,-5.125,0.4,0.8756416238917406,-4140.0,-2.116350498079502
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,3,520,-2755.0,-5.298076923076923,0.4,0.8716216216216216,-4025.0,-2.338497855826188
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,1,512,-595.0,-1.162109375,0.419921875,0.9679676985195155,-3170.0,-0.4232077896533251
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,2,520,-2875.0,-5.528846153846154,0.39807692307692305,0.8656855874795608,-3945.0,-2.326369383141732
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,3,520,-2440.0,-4.6923076923076925,0.4,0.884824168043427,-3815.0,-1.9716802817093992
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,1,520,-1690.0,-3.25,0.425,0.9167282581916728,-3295.0,-1.3882960083067735
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,2,520,-2395.0,-4.605769230769231,0.425,0.8844390832328106,-4345.0,-1.9288551730820913
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,3,520,-1105.0,-2.125,0.4269230769230769,0.9450248756218905,-4055.0,-0.871035456817701
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,1,520,-2130.0,-4.096153846153846,0.4173076923076923,0.8965265970366771,-3640.0,-1.7541331611909587
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,2,520,-3685.0,-7.086538461538462,0.4076923076923077,0.8292795923094741,-4210.0,-3.186222746476328
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,3,520,-3580.0,-6.884615384615385,0.4115384615384615,0.8306127277028625,-4150.0,-3.133340745686886
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,1,520,-3555.0,-6.836538461538462,0.4173076923076923,0.8344972067039106,-4635.0,-3.231894146850238
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,2,520,-945.0,-1.8173076923076923,0.4326923076923077,0.9528560738338738,-4090.0,-0.7802884074554186
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,3,520,-2585.0,-4.971153846153846,0.4173076923076923,0.8750906015945881,-3850.0,-2.1830279011907674
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,1,520,-2555.0,-4.913461538461538,0.4173076923076923,0.8768377922390937,-4315.0,-2.0689553038461304
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,2,520,-2955.0,-5.6826923076923075,0.41346153846153844,0.8600189483657035,-3895.0,-2.6350012510747938
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3,520,-1260.0,-2.423076923076923,0.4307692307692308,0.9375,-3940.0,-1.0376492657754104
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1,520,-2255.0,-4.336538461538462,0.4230769230769231,0.8908518877057116,-4000.0,-1.8718146468662835
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2,520,-1685.0,-3.2403846153846154,0.4269230769230769,0.9180845892075838,-4225.0,-1.396129579543341
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3,520,-1900.0,-3.6538461538461537,0.4269230769230769,0.9072944620639181,-3505.0,-1.5901680581368185
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1,520,-7530.0,-14.48076923076923,0.38653846153846155,0.6623318385650224,-7680.0,-9.23577055200407
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2,520,-5920.0,-11.384615384615385,0.4153846153846154,0.695551555669838,-6180.0,-9.674188275734412
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3,514,-17680.0,-34.39688715953307,0.32879377431906615,0.3751546209577664,-18220.0,-14.565246023670671
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1,517,-10480.0,-20.270793036750483,0.40618955512572535,0.5577125975944291,-11570.0,-6.074980344507481
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2,520,-4965.0,-9.548076923076923,0.41923076923076924,0.7553584626755359,-5620.0,-5.546881554047083
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3,520,-6645.0,-12.778846153846153,0.4288461538461538,0.691933240611961,-9925.0,-3.525287228510449
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1,520,-7215.0,-13.875,0.3903846153846154,0.6727149013381719,-7215.0,-7.982611765617339
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,2,520,-8500.0,-16.346153846153847,0.38846153846153847,0.6054769087955442,-8565.0,-11.89875720005184
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,3,520,-5175.0,-9.951923076923077,0.4307692307692308,0.7369089984748348,-5400.0,-7.682839616848026
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,1,520,-16760.0,-32.23076923076923,0.31153846153846154,0.4195670995670996,-16835.0,-16.91996115294817
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,2,520,-7925.0,-15.240384615384615,0.40192307692307694,0.6266195524146054,-8445.0,-11.752073251420702
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,3,520,-8975.0,-17.259615384615383,0.40384615384615385,0.5775476582725347,-9410.0,-13.289936866931436
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,1,520,-4740.0,-9.115384615384615,0.4173076923076923,0.7665024630541872,-5335.0,-5.805550563713898
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,2,520,-7390.0,-14.211538461538462,0.40384615384615385,0.6494307400379506,-7500.0,-10.124043096747151
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,3,520,-7015.0,-13.490384615384615,0.38076923076923075,0.6752314814814815,-7340.0,-9.31980127923218
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,1,514,95.0,0.18482490272373542,0.43190661478599224,1.0049660219550445,-3460.0,0.06379663992832854
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,2,516,-260.0,-0.5038759689922481,0.43023255813953487,0.9865563598759048,-3450.0,-0.17498013359176698
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,3,520,375.0,0.7211538461538461,0.43653846153846154,1.0196489389572962,-3410.0,0.2549337239675514
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,1,288,-3190.0,-11.07638888888889,0.4201388888888889,0.7272338606241984,-4255.0,-2.566898851493801
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,2,520,-85.0,-0.16346153846153846,0.4288461538461538,0.9957070707070707,-3540.0,-0.06022699835759535
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,3,509,-295.0,-0.5795677799607073,0.4263261296660118,0.9840367965367965,-3295.0,-0.2047487949400221
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,1,509,-30.0,-0.05893909626719057,0.42829076620825146,0.998402981101943,-3420.0,-0.019707652081821465
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,2,520,635.0,1.2211538461538463,0.4403846153846154,1.0331939362258233,-3445.0,0.44762252069903724
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,3,520,875.0,1.6826923076923077,0.4423076923076923,1.0461619625428646,-3420.0,0.5910123311180707
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,1,499,1675.0,3.3567134268537075,0.4529058116232465,1.097895967270602,-2635.0,1.1458720466274508
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,2,520,-80.0,-0.15384615384615385,0.4326923076923077,0.9958667011108241,-3410.0,-0.05493921028135798
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,3,520,875.0,1.6826923076923077,0.4423076923076923,1.0461619625428646,-3420.0,0.5910123311180707
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,1,520,-335.0,-0.6442307692307693,0.4269230769230769,0.9828028747433265,-3505.0,-0.22487418454295166
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,2,484,2355.0,4.865702479338843,0.46487603305785125,1.150095602294455,-2640.0,1.6450148843423993
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,3,518,-250.0,-0.4826254826254826,0.4247104247104247,0.9871266735324408,-3560.0,-0.16749097116560477
