experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,2,3012,31910.0,10.594289508632139,0.4913678618857902,1.6057902230659706,-1885.0,14.343257265573556
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,3,3012,31810.0,10.561088977423639,0.49734395750332006,1.6047528517110266,-3590.0,10.089187684482086
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,1,3012,-53560.0,-17.782204515272245,0.34893758300132804,0.45083564031580026,-53570.0,-9.914050492637685
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,2,3012,16000.0,5.3120849933598935,0.449535192563081,1.2612671456564337,-3915.0,6.34339253360424
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,3,3012,24990.0,8.296812749003983,0.49236387782204516,1.4456134094151212,-3435.0,7.304814523288991
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,1,3012,24140.0,8.01460823373174,0.47908366533864544,1.4251497005988023,-2515.0,9.795310607654656
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,2,3012,28090.0,9.326029216467463,0.48771580345285526,1.5140922401171304,-2425.0,9.798326445744932
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,3,3012,25340.0,8.413014608233732,0.4804116865869854,1.4512108262108263,-2555.0,9.025091565698931
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,1,3012,25730.0,8.54249667994688,0.4820717131474104,1.4600804649083594,-2625.0,9.180716370092252
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,2,3012,25550.0,8.48273572377158,0.4800796812749004,1.4558023369904558,-2515.0,9.150385942913882
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,ga,3,3012,26170.0,8.688579017264276,0.48273572377158036,1.46983842010772,-2515.0,9.598695795753875
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,1,3012,30060.0,9.9800796812749,0.4943559096945551,1.5613969558315435,-2425.0,10.091454211061535
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,2,3012,30460.0,10.112881806108899,0.4963479415670651,1.5713749765522416,-2505.0,10.310151031358036
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,gwo,3,3012,29490.0,9.790836653386455,0.49203187250996017,1.5475306349795768,-2455.0,10.498612593146975
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,1,3012,26540.0,8.811420982735724,0.48406374501992033,1.4782843755631645,-2405.0,10.340282133425921
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,2,3012,26050.0,8.648738379814077,0.48273572377158036,1.4672645739910315,-2515.0,9.183220687647017
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,pso,3,3012,26160.0,8.685258964143426,0.4817397078353254,1.469406064956038,-2515.0,9.376336268033134
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,1,3012,27740.0,9.209827357237716,0.48771580345285526,1.5059274120007295,-2475.0,9.943805919076313
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,2,3012,24630.0,8.177290836653386,0.4797476759628154,1.435852061582021,-2555.0,9.740653414317729
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,random_search,3,3012,26760.0,8.884462151394422,0.4850597609561753,1.4832505643340859,-2405.0,9.548318138576313
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,1,3012,28360.0,9.415670650730412,0.48771580345285526,1.520319236767269,-2115.0,13.561819433901064
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,2,3012,28510.0,9.46547144754316,0.48837981407702524,1.523888276368982,-2060.0,13.56309990292192
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,de,3,3012,28360.0,9.415670650730412,0.48804780876494025,1.5203669724770643,-2115.0,13.634885628767584
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,1,3012,28480.0,9.455511288180611,0.48904382470119523,1.5232408598199523,-2060.0,13.7020480716066
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,2,3012,27200.0,9.03054448871182,0.4847277556440903,1.493379285325594,-2115.0,12.994097791410613
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,ga,3,3012,25580.0,8.49269588313413,0.4797476759628154,1.4565411386757094,-2295.0,10.69199135650828
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,1,3012,27370.0,9.086985391766268,0.4860557768924303,1.4974102680599728,-2115.0,13.105911897202617
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,2,3012,28520.0,9.468791500664011,0.48804780876494025,1.5240238860817639,-2115.0,13.681366895745589
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,gwo,3,3012,28160.0,9.349269588313414,0.4863877822045153,1.5155148741418765,-2115.0,13.494851067473162
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,1,3012,28390.0,9.425630810092962,0.48837981407702524,1.521108663729809,-2115.0,13.631555783252686
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,2,3012,28300.0,9.395750332005312,0.48837981407702524,1.5190279688216415,-2060.0,13.729686384807483
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,pso,3,3012,28310.0,9.399070385126162,0.48771580345285526,1.519163763066202,-2115.0,13.577097574725023
