date,daily_return_points,experiment,experiment_label,model,optimizer,seed
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3
2024-05-20,-60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-21,-180.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-23,30.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-24,2755.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-27,455.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-28,4130.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-29,870.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-31,-390.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-03,1005.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-04,1175.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-05,1170.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-10,375.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-12,4415.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-14,1255.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-18,1465.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-19,645.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-20,2150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-24,270.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-27,1715.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1
2024-05-20,-60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-23,240.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-24,2705.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-27,405.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-28,4090.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-29,940.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-31,-80.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-03,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-04,1095.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-05,1170.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-10,375.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-12,4565.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-14,1255.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-18,1275.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-19,725.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-20,2150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-24,200.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-06-28,1650.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2
2024-05-20,-60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-23,240.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-24,2735.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-27,405.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-28,4060.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-29,1010.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-31,-40.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-03,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-04,1095.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-05,1170.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-10,375.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-12,4515.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-14,1485.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-18,1245.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-19,725.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-20,2150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-24,200.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-06-28,1650.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3
2024-05-20,-60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-23,240.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-24,2755.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-27,405.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-28,4060.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-29,960.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-31,-80.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-03,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-04,1175.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-05,1170.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-10,375.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-12,4445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-14,1255.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-18,1245.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-19,725.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-20,2150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-24,270.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-06-28,1650.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1
2024-05-20,-640.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-23,280.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-24,2655.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-27,465.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-28,3770.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-29,780.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-31,-540.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-03,965.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-04,1005.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-05,460.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-10,445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-12,4715.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-13,1125.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-14,1675.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-18,1275.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-19,745.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-20,2340.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-21,2020.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-24,260.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-27,2015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2
2024-05-20,-60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-23,240.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-24,2705.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-27,405.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-28,4060.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-29,960.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-31,-80.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-03,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-04,1175.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-05,1170.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-10,375.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-12,4445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-14,1255.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-18,1245.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-19,725.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-20,2150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-24,270.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-25,-500.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-06-28,1650.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3
2024-05-20,-300.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-23,150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-24,2655.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-27,405.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-28,4090.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-29,790.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-31,-410.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-03,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-04,1035.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-05,820.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-10,435.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-12,4445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-13,1205.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-14,1365.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-18,1465.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-19,725.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-20,1890.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-24,270.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-25,-500.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-27,1525.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1
2024-05-20,-710.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-23,150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-24,2655.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-27,465.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-28,3830.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-29,780.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-31,-440.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-03,965.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-04,985.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-05,570.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-07,105.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-10,505.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-12,4715.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-13,1125.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-14,1675.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-18,1465.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-19,745.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-20,1730.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-21,2020.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-24,550.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-25,-410.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-27,1825.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2
2024-05-20,-320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-21,-220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-22,835.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-23,160.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-24,2675.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-27,435.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-28,3970.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-29,820.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-31,-380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-03,985.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-04,1045.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-05,570.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-06,320.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-07,165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-10,445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-12,4965.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-13,1125.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-14,1675.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-18,1275.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-19,745.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-20,2340.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-21,1920.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-24,400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-25,-400.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-26,-615.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-27,1965.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-06-28,1380.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3
2024-05-20,-150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-21,-460.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-22,105.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-23,60.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-24,1015.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-27,305.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-28,3150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-29,220.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-31,-370.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-03,355.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-04,1165.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-05,730.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-06,1150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-07,-65.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-10,2175.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-12,2965.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-13,585.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-14,1035.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-18,425.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-19,445.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-20,1790.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-21,2660.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-24,440.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-25,-340.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-26,-495.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-27,2075.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-06-28,1260.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1
2024-05-20,-150.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2
2024-05-21,-550.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2
2024-05-22,515.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2
2024-05-23,140.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2
2024-05-24,805.0,exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2
